gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean,gene_name_gtf,gene_type,gene_symbol,regulation_strict,abs_log2FC,rank_score
ENSMUSG00000115684.2,Gm6087,20.27984042756935,-0.33232777426519505,0.27267016138732425,-1.218790397065589,0.2229237572108734,0.3435427941270238,NO,ENSMUSG00000115684,Gm6087,transcribed_processed_pseudogene,Gm6087,NS,0.33232777426519505,0.15420645347404932
ENSMUSG00000104000.3,Gm38335,23.4235850569378,0.28496957425780867,0.2339174727528213,1.2182483458981868,0.2231296126819287,0.34382825920198146,NO,ENSMUSG00000104000,Gm38335,lncRNA,Gm38335,NS,0.28496957425780867,0.1321285458462338
ENSMUSG00000027002.14,NA,62.664522468379886,-0.246577393422442,0.20243003180734367,-1.2180870161454806,0.22319090734778735,0.34389093328390485,NO,ENSMUSG00000027002,Nckap1,protein_coding,Nckap1,NS,0.246577393422442,0.11430816908701766
ENSMUSG00000026839.18,NA,10.798658986379833,-0.4204757926418203,0.345271316100445,-1.2178126969559704,0.2232951582042323,0.34401977625774,NO,ENSMUSG00000026839,Upp2,protein_coding,Upp2,NS,0.4204757926418203,0.19485545839800372
ENSMUSG00000022769.10,NA,5159.103554559474,-0.11800855177739487,0.09694847385720988,-1.217229597148721,0.2235168721791937,0.34432954831041424,NO,ENSMUSG00000022769,Sdf2l1,protein_coding,Sdf2l1,NS,0.11800855177739487,0.054640993134248035
ENSMUSG00000075602.11,NA,10537.177107342146,0.2021609259473651,0.16615136341122066,1.216727457402932,0.22370792859277497,0.34458989811881463,NO,ENSMUSG00000075602,Ly6a,protein_coding,Ly6a,NS,0.2021609259473651,0.09353934660986367
ENSMUSG00000024816.13,NA,3975.53620396375,-0.07783381491642541,0.06397246477540415,-1.2166768185294403,0.2237272023826101,0.34458989811881463,NO,ENSMUSG00000024816,Frmd8,protein_coding,Frmd8,NS,0.07783381491642541,0.036013508334103404
ENSMUSG00000112714.2,Gm4798,390.123251657181,-0.2250466205696074,0.1849847053610116,-1.216568797568491,0.22376832048246048,0.34462139936881336,NO,ENSMUSG00000112714,Gm4798,processed_pseudogene,Gm4798,NS,0.2250466205696074,0.10411956500935374
ENSMUSG00000044697.6,Gm5479,10.569678879650256,0.5042012378390077,0.41449756101454777,1.2164154515285834,0.2238267008213105,0.3446794775968394,NO,ENSMUSG00000044697,Gm5479,processed_pseudogene,Gm5479,NS,0.5042012378390077,0.23323571479154215
ENSMUSG00000021376.12,NA,216.68223002943455,0.11166650320163882,0.09180994464914129,1.2162789513530468,0.2238786769365689,0.34470157208995106,NO,ENSMUSG00000021376,Tpmt,protein_coding,Tpmt,NS,0.11166650320163882,0.05165209322905891
ENSMUSG00000116089.2,Gm7859,39.54308806136359,-0.25525871785945337,0.20987961322180743,-1.2162149240750115,0.2239030600190903,0.34470157208995106,NO,ENSMUSG00000116089,Gm7859,processed_pseudogene,Gm7859,NS,0.25525871785945337,0.11807163934021202
ENSMUSG00000120982.2,Gm56670,15.153656855422511,-0.4279689627907179,0.3518763805258233,-1.2162480532259263,0.22389044342779224,0.34470157208995106,NO,ENSMUSG00000120982,Gm56670,lncRNA,Gm56670,NS,0.4279689627907179,0.19795992649016148
ENSMUSG00000095017.2,Rps12-ps15,7.09228472152682,0.6101479106972215,0.501726497772522,1.2160966450965816,0.2239481084097285,0.3447390986652481,NO,ENSMUSG00000095017,Rps12-ps15,processed_pseudogene,Rps12-ps15,NS,0.6101479106972215,0.2821991795915733
ENSMUSG00000085776.11,NA,7.297905480840866,-0.563240905247283,0.46319975186127954,-1.2159784261196325,0.22399314042310475,0.3447765931046423,NO,ENSMUSG00000085776,5430402O13Rik,lncRNA,5430402O13Rik,NS,0.563240905247283,0.26047764287945385
ENSMUSG00000035868.10,NA,143.99960487993926,-0.1649810838021292,0.13568788576100738,-1.2158866126981824,0.22402811848953913,0.3447986067311079,NO,ENSMUSG00000035868,Zfp983,protein_coding,Zfp983,NS,0.1649810838021292,0.07629294462617907
ENSMUSG00000046027.18,NA,2780.03644631374,0.05835850569898126,0.04800738306122591,1.2156152236949491,0.224131532115156,0.3449259348054948,NO,ENSMUSG00000046027,Stard5,protein_coding,Stard5,NS,0.05835850569898126,0.026977628618658323
ENSMUSG00000107462.2,Gm7384,242.7367601120941,0.14943432062782608,0.12297658407100562,1.215144507035128,0.2243109810863891,0.34517024274214503,NO,ENSMUSG00000107462,Gm7384,processed_pseudogene,Gm7384,NS,0.14943432062782608,0.0690336727996257
ENSMUSG00000080021.6,Gm5915,1881.448213168254,0.16450605125247234,0.1354968605143719,1.2140949290483634,0.2247114762074996,0.34575462052373723,NO,ENSMUSG00000080021,Gm5915,processed_pseudogene,Gm5915,NS,0.16450605125247234,0.07587545625611625
ENSMUSG00000072244.12,NA,68.87335905513612,-0.22210332990833967,0.18295522881093,-1.2139763993182515,0.22475673654815487,0.34577050142342913,NO,ENSMUSG00000072244,Trim6,protein_coding,Trim6,NS,0.22210332990833967,0.10243673437946285
ENSMUSG00000024974.11,NA,690.4206774257667,-0.11799046558883625,0.09719474586801258,-1.2139592992924082,0.2247632666964483,0.34577050142342913,NO,ENSMUSG00000024974,Smc3,protein_coding,Smc3,NS,0.11799046558883625,0.05441862572623652
ENSMUSG00000081170.2,Gm12922,412.7003588220176,0.18844259863301377,0.15524192384859975,1.2138641029519388,0.22479962269960513,0.34579453077563094,NO,ENSMUSG00000081170,Gm12922,processed_pseudogene,Gm12922,NS,0.18844259863301377,0.08690631190640023
ENSMUSG00000030271.15,NA,540.0432384652719,-0.08145918665982244,0.06711114257961505,-1.2137952585621097,0.22482591736648525,0.34580308042828883,NO,ENSMUSG00000030271,Ogg1,protein_coding,Ogg1,NS,0.08145918665982244,0.0375666261653031
ENSMUSG00000021192.17,NA,1021.9987576122204,0.07850010981641976,0.06469429118062783,1.2134008794878948,0.22497659023874864,0.3459976751444199,NO,ENSMUSG00000021192,Golga5,protein_coding,Golga5,NS,0.07850010981641976,0.036182805935840945
ENSMUSG00000084276.2,Gm8317,297.33108059433096,0.20262001308361757,0.16699146497374545,1.2133555036209407,0.22499393075474272,0.3459976751444199,NO,ENSMUSG00000084276,Gm8317,processed_pseudogene,Gm8317,NS,0.20262001308361757,0.09339299816608151
ENSMUSG00000038034.16,NA,3687.543317555263,0.1018455225412487,0.08394747950841554,1.2132052461567822,0.22505135888538752,0.346054076604216,NO,ENSMUSG00000038034,Igsf8,protein_coding,Igsf8,NS,0.1018455225412487,0.04693612322164587
ENSMUSG00000037913.13,NA,175.94402302348686,-0.14107185104782283,0.11630085591661296,-1.2129906520118008,0.22513339453282483,0.34614830234458666,NO,ENSMUSG00000037913,Tmem156,protein_coding,Tmem156,NS,0.14107185104782283,0.064997133448442
ENSMUSG00000052533.15,NA,883.2972163949516,-0.1429941579758329,0.11794791268952276,-1.2123500510961989,0.2253784122765021,0.34649307671457075,NO,ENSMUSG00000052533,Nup188,protein_coding,Nup188,NS,0.1429941579758329,0.06582098860610923
ENSMUSG00000075467.5,Dnlz,705.5239595239558,0.11462972096416922,0.09456358503568855,1.2121972841967406,0.2254368708379464,0.3465291766256103,NO,ENSMUSG00000075467,Dnlz,protein_coding,Dnlz,NS,0.11462972096416922,0.05275949753288963
ENSMUSG00000049672.16,NA,355.2398079186431,-0.11739521966426596,0.09684635256104196,-1.212180082778772,0.22544345389849155,0.3465291766256103,NO,ENSMUSG00000049672,Zbtb14,protein_coding,Zbtb14,NS,0.11739521966426596,0.05403234649926346
ENSMUSG00000020393.17,NA,1965.3420890614163,0.08984361378850401,0.07413681305653605,1.2118623674852345,0.2255650696629014,0.3466841568385755,NO,ENSMUSG00000020393,Kremen1,protein_coding,Kremen1,NS,0.08984361378850401,0.04133399244945642
ENSMUSG00000036928.15,NA,16.528446046263582,-0.5657151661124752,0.4670492121951993,-1.2112538707720577,0.22579812213432535,0.3469783896712136,NO,ENSMUSG00000036928,Stag3,protein_coding,Stag3,NS,0.5657151661124752,0.26005788879843356
ENSMUSG00000030126.18,NA,793.9437019501343,0.08993617496809833,0.07424967340796529,1.211266943545239,0.2257931134942076,0.3469783896712136,NO,ENSMUSG00000030126,Tmcc1,protein_coding,Tmcc1,NS,0.08993617496809833,0.041343441346170434
ENSMUSG00000093545.2,Gm5871,16.59583431394838,0.3807791997152873,0.3144015229838699,1.211123903285999,0.22584792157236297,0.34702293744961993,NO,ENSMUSG00000093545,Gm5871,processed_pseudogene,Gm5871,NS,0.3807791997152873,0.1750220437486882
ENSMUSG00000034333.16,NA,1050.4348792941676,0.13084333106019488,0.10806593826868743,1.2107730997983412,0.22598237753304,0.34719754263322045,NO,ENSMUSG00000034333,Zbed4,protein_coding,Zbed4,NS,0.13084333106019488,0.060112482435878016
ENSMUSG00000120766.2,Gm57027,9.494802494048011,0.5016787334811273,0.41446655455893766,1.2104203052403062,0.2261176542398301,0.3473521972884343,NO,ENSMUSG00000120766,Gm57027,lncRNA,Gm57027,NS,0.5016787334811273,0.23038589944729038
ENSMUSG00000062373.9,Tmem65,1765.4252942690352,0.09443422934230512,0.07801890110137202,1.2104019411860751,0.2261246973952532,0.3473521972884343,NO,ENSMUSG00000062373,Tmem65,protein_coding,Tmem65,NS,0.09443422934230512,0.043367026372978824
ENSMUSG00000022365.7,Derl1,7911.125870869391,0.05560141717317524,0.04594271946526061,1.2102334781296091,0.226189315242451,0.3474194548202186,NO,ENSMUSG00000022365,Derl1,protein_coding,Derl1,NS,0.05560141717317524,0.02552916081398347
ENSMUSG00000045538.7,Ddx28,1078.2556037524305,0.0875144000618001,0.07233474105948007,1.209852952813337,0.22633532289978311,0.34757968916813553,NO,ENSMUSG00000045538,Ddx28,protein_coding,Ddx28,NS,0.0875144000618001,0.04016434967602832
ENSMUSG00000067351.2,Rps15a-ps2,11.739874322314355,0.5029588452286805,0.4157067168163815,1.2098886664148811,0.2263216167232748,0.34757968916813553,NO,ENSMUSG00000067351,Rps15a-ps2,processed_pseudogene,Rps15a-ps2,NS,0.5029588452286805,0.2308307537748161
ENSMUSG00000000317.12,NA,7.578275722374855,0.9239495632493034,0.7638415272887573,1.2096089702386918,0.2264289744475805,0.3476914896765978,NO,ENSMUSG00000000317,Bcl6b,protein_coding,Bcl6b,NS,0.9239495632493034,0.42391354719667024
ENSMUSG00000031697.13,NA,311.23145391313597,0.13224393233893542,0.10933917044402312,1.2094835894757272,0.2264771120081378,0.3477333873352091,NO,ENSMUSG00000031697,Orc6,protein_coding,Orc6,NS,0.13224393233893542,0.06066738121393152
ENSMUSG00000043061.11,NA,653.1118422536105,-0.11097528583711626,0.09178380823125,-1.2090943705180892,0.22662659173689997,0.34793086391130024,NO,ENSMUSG00000043061,Tmem18,protein_coding,Tmem18,NS,0.11097528583711626,0.05088295032979861
ENSMUSG00000111947.3,Gm47438,41.22911260252306,-0.2806931962959124,0.2321688391220987,-1.209004607841858,0.22666107512040948,0.34795177103083386,NO,ENSMUSG00000111947,Gm47438,lncRNA,Gm47438,NS,0.2806931962959124,0.1286924829198621
ENSMUSG00000047371.8,Zfp768,542.5070418316682,0.11463705968509384,0.09486898749192955,1.2083723323688462,0.22690407718033145,0.34826068946702315,NO,ENSMUSG00000047371,Zfp768,protein_coding,Zfp768,NS,0.11463705968509384,0.052514726278921585
ENSMUSG00000064725.3,Snord96a,17.340563393645542,-0.4942740509604412,0.4090284717932223,-1.2084098908652827,0.22688963715726845,0.34826068946702315,NO,ENSMUSG00000064725,Snord96a,snoRNA,Snord96a,NS,0.4942740509604412,0.22642474051815226
ENSMUSG00000058873.2,Gm5582,198.9203782385929,0.17927843638133778,0.14838537556782022,1.208194781293644,0.22697234867920324,0.3483334149249396,NO,ENSMUSG00000058873,Gm5582,processed_pseudogene,Gm5582,NS,0.17927843638133778,0.08211039561228707
ENSMUSG00000082711.2,Gm12987,16.050012431704147,0.4204200826389991,0.34800498935062235,1.2080863651509808,0.22701404378774312,0.3483533933254885,NO,ENSMUSG00000082711,Gm12987,processed_pseudogene,Gm12987,NS,0.4204200826389991,0.19254397037147905
ENSMUSG00000071180.6,Smim15,3523.2433161453005,-0.11931471075305652,0.09876617980371598,-1.2080523007995032,0.2270271455181943,0.3483533933254885,NO,ENSMUSG00000071180,Smim15,protein_coding,Smim15,NS,0.11931471075305652,0.054643745817072556
ENSMUSG00000058900.7,Rsl1,332.7636192493662,-0.11186670750166695,0.09261451771337186,-1.207874426856897,0.2270955676280285,0.34842632125908574,NO,ENSMUSG00000058900,Rsl1,protein_coding,Rsl1,NS,0.11186670750166695,0.05122253979872761
ENSMUSG00000019590.17,NA,6.281802293638507,0.5750878949592807,0.4762964627543923,1.207415842716076,0.22727203730392964,0.3486649948555962,NO,ENSMUSG00000019590,Cyb561,protein_coding,Cyb561,NS,0.5750878949592807,0.2631554202323921
ENSMUSG00000093954.9,Gm16867,1032.2199977683686,0.12003356475955776,0.09945871547734794,1.2068682385798135,0.22748289117655188,0.34895636953915726,NO,ENSMUSG00000093954,Gm16867,protein_coding,Gm16867,NS,0.12003356475955776,0.05488281118195432
ENSMUSG00000072872.4,Rybp,1029.109270244984,0.12196761605264486,0.10108036606756862,1.206640031073036,0.22757080316738584,0.3490380874208788,NO,ENSMUSG00000072872,Rybp,protein_coding,Rybp,NS,0.12196761605264486,0.05575471234848126
ENSMUSG00000021902.8,Phf7,230.0804108140924,0.13079588812190474,0.10839845872931456,1.2066212901469342,0.22757802377831704,0.3490380874208788,NO,ENSMUSG00000021902,Phf7,protein_coding,Phf7,NS,0.13079588812190474,0.05979035546167665
ENSMUSG00000070520.5,Nsmce3,380.42775028536187,-0.1210570566353348,0.10036303822532,-1.2061916296670463,0.22774361060549372,0.3492278115362955,NO,ENSMUSG00000070520,Nsmce3,protein_coding,Nsmce3,NS,0.1210570566353348,0.05530990116033642
ENSMUSG00000084125.2,Gm8757,6.931212531844249,0.632280197971554,0.5241942531138744,1.206194448366452,0.2277425240273958,0.3492278115362955,NO,ENSMUSG00000084125,Gm8757,processed_pseudogene,Gm8757,NS,0.632280197971554,0.288883244210953
ENSMUSG00000107906.2,Eif4a3l2,113.5671940827877,-0.16697294458838496,0.13846899698789572,-1.205850755190932,0.2278750412633088,0.34933298291109927,NO,ENSMUSG00000107906,Eif4a3l2,protein_coding,Eif4a3l2,NS,0.16697294458838496,0.07626663024846424
ENSMUSG00000098116.2,Gm7191,8.064732302294054,0.5297774646509164,0.4393339222244466,1.2058651468762842,0.22786949118197697,0.34933298291109927,NO,ENSMUSG00000098116,Gm7191,processed_pseudogene,Gm7191,NS,0.5297774646509164,0.24198137075502527
ENSMUSG00000021771.15,NA,10507.124904129025,-0.06903223850345405,0.0572454633370864,-1.2058988517039673,0.22785649346102033,0.34933298291109927,NO,ENSMUSG00000021771,Vdac2,protein_coding,Vdac2,NS,0.06903223850345405,0.03153119340468864
ENSMUSG00000100367.3,Gm29336,5.944962507101507,-0.6942492892843889,0.5760480785308446,-1.2051933079179868,0.22812868522012433,0.3496335256269003,NO,ENSMUSG00000100367,Gm29336,lncRNA,Gm29336,NS,0.6942492892843889,0.3168463021051014
ENSMUSG00000036896.6,C1qc,41770.72087769543,-0.08414006702333587,0.06982012280755862,-1.2050976658297572,0.2281656008044702,0.3496335256269003,NO,ENSMUSG00000036896,C1qc,protein_coding,C1qc,NS,0.08414006702333587,0.03840042691681994
ENSMUSG00000006310.11,NA,10.180057997707602,0.7811271037693861,0.6481041697495082,1.2052493105719273,0.2281070714951864,0.3496335256269003,NO,ENSMUSG00000006310,Zbtb32,protein_coding,Zbtb32,NS,0.7811271037693861,0.3564962011823022
ENSMUSG00000005611.16,NA,14.401217283573564,-0.6981086216220078,0.5792822787222148,-1.2051268393051848,0.22815434008183985,0.3496335256269003,NO,ENSMUSG00000005611,Irag1,protein_coding,Irag1,NS,0.6981086216220078,0.3186076509442621
ENSMUSG00000116898.4,Gm49785,6.476747220030112,0.5214643858969596,0.43272505626848706,1.205070929780904,0.22817592104806644,0.3496335256269003,NO,ENSMUSG00000116898,Gm49785,lncRNA,Gm49785,NS,0.5214643858969596,0.2379895304196382
ENSMUSG00000025169.7,Ogfod3,296.39295805442185,0.113434678198384,0.09414407465581331,1.2049051266699078,0.22823992927237105,0.349699472670531,NO,ENSMUSG00000025169,Ogfod3,protein_coding,Ogfod3,NS,0.113434678198384,0.051760813397214354
ENSMUSG00000022304.14,NA,15.151107101497612,0.34176666849940085,0.2837082999364241,1.204641064699154,0.2283418966929248,0.34982236243553766,NO,ENSMUSG00000022304,Dpys,protein_coding,Dpys,NS,0.34176666849940085,0.1558976968909628
ENSMUSG00000118283.2,Gm7623,48.65523992884657,-0.2755241901520304,0.2287288371352777,-1.204588776836549,0.22836209147716857,0.34982236243553766,NO,ENSMUSG00000118283,Gm7623,processed_pseudogene,Gm7623,NS,0.2755241901520304,0.12568102931466688
ENSMUSG00000043687.17,NA,9.339403087072332,-0.4858606581690264,0.4033856993784828,-1.2044568236246775,0.22841306052095103,0.34986830139132724,NO,ENSMUSG00000043687,1190005I06Rik,protein_coding,1190005I06Rik,NS,0.4858606581690264,0.22159881292547268
ENSMUSG00000078440.11,NA,1263.826168395872,0.1281825677971077,0.10643537423357456,1.2043229867901672,0.2284647654197269,0.3499153589400594,NO,ENSMUSG00000078440,Dohh,protein_coding,Dohh,NS,0.1281825677971077,0.058455992962979104
ENSMUSG00000020895.15,NA,149.65410642889643,-0.14246283901072893,0.11831582377147692,-1.204089482450726,0.2285549946090942,0.34995712883126023,NO,ENSMUSG00000020895,Tmem107,protein_coding,Tmem107,NS,0.14246283901072893,0.06496093976053177
ENSMUSG00000037907.17,NA,133.7807733875075,0.18833910379406588,0.1564079767566805,1.2041528040929763,0.22853052377522703,0.34995712883126023,NO,ENSMUSG00000037907,Ankrd13b,protein_coding,Ankrd13b,NS,0.18833910379406588,0.08587983547904345
ENSMUSG00000049489.6,Ccnq,476.78041908291704,-0.11029556642138688,0.09160004711597082,-1.2040994507540643,0.22855114220536824,0.34995712883126023,NO,ENSMUSG00000049489,Ccnq,protein_coding,Ccnq,NS,0.11029556642138688,0.05029314097561858
ENSMUSG00000030611.11,NA,757.2656932829741,0.10721905326141044,0.08906152565716699,1.2038762245567065,0.2286374224698558,0.3500228382426252,NO,ENSMUSG00000030611,Mrps11,protein_coding,Mrps11,NS,0.10721905326141044,0.048881554293746764
ENSMUSG00000033382.16,NA,3330.048377736123,0.11991336285645292,0.09960658394352424,1.2038698458371226,0.2286398882811775,0.3500228382426252,NO,ENSMUSG00000033382,Trappc8,protein_coding,Trappc8,NS,0.11991336285645292,0.05466893596534964
ENSMUSG00000061755.11,NA,627.4701451575299,-0.1842693198127872,0.15310418396040143,-1.203555089392242,0.2287615866924885,0.3501615484320007,NO,ENSMUSG00000061755,Bod1l,protein_coding,Bod1l,NS,0.1842693198127872,0.08397734198365538
ENSMUSG00000036537.7,Rnf113a1,114.08673864989244,0.1852525225756945,0.1539247057495294,1.203526891109622,0.22877249161469465,0.3501615484320007,NO,ENSMUSG00000036537,Rnf113a1,protein_coding,Rnf113a1,NS,0.1852525225756945,0.08442541849874657
ENSMUSG00000124948.1,ENSMUSG00000124948,6.320368851917583,0.7989593876132697,0.6640054227943789,1.20324226306911,0.2288825845235799,0.35026575933882886,NO,ENSMUSG00000124948,ENSMUSG00000124948,lncRNA,ENSMUSG00000124948,NS,0.7989593876132697,0.3640077470668622
ENSMUSG00000031939.17,NA,380.6254157760959,0.13038213492801426,0.10835727245773633,1.2032615067795152,0.22887513995011335,0.35026575933882886,NO,ENSMUSG00000031939,Taf1d,protein_coding,Taf1d,NS,0.13038213492801426,0.05940240258605838
ENSMUSG00000022023.7,Wbp4,1362.0924678191768,-0.07389580132765855,0.06141715619915917,-1.2031784911700325,0.22890725639242976,0.3502713715911322,NO,ENSMUSG00000022023,Wbp4,protein_coding,Wbp4,NS,0.07389580132765855,0.033666583988487625
ENSMUSG00000004113.20,NA,28.597983224641148,-0.33397199879893014,0.2776578525991513,-1.2028184892760023,0.22904656828607567,0.3504523876262591,NO,ENSMUSG00000004113,Cacna1b,protein_coding,Cacna1b,NS,0.33397199879893014,0.1520811553267065
ENSMUSG00000070697.5,Utp3,1493.1882745522462,0.0751168365148356,0.062463219838526,1.2025770799043105,0.2291400215815705,0.35053105218734704,NO,ENSMUSG00000070697,Utp3,protein_coding,Utp3,NS,0.0751168365148356,0.034198705334065584
ENSMUSG00000031029.7,Eif3f,5856.99607695611,0.13437140640636627,0.11173267989318209,1.202615085710171,0.22912530714764032,0.35053105218734704,NO,ENSMUSG00000031029,Eif3f,protein_coding,Eif3f,NS,0.13437140640636627,0.06117574096864042
ENSMUSG00000083061.2,Gm12191,4831.476808899564,0.10659042776780628,0.08864351928885897,1.202461597000278,0.2291847363917157,0.35056729628217304,NO,ENSMUSG00000083061,Gm12191,transcribed_processed_pseudogene,Gm12191,NS,0.10659042776780628,0.04852301129259754
